date,hub_id,orders,active_clients,fuel_price,is_weekend,is_festival,demand
2020-08-12,1,876,91,95.14,0,0,891
2020-08-13,1,924,90,83.81,0,0,1029
2020-08-14,1,887,86,92.07,0,0,941
2020-08-15,1,908,75,85.88,1,0,907
2020-08-16,1,898,82,103.97,1,0,1047
2020-08-17,1,961,95,97.02,0,0,1103
2020-08-18,1,907,73,102.13,0,0,976
2020-08-19,1,927,88,89.22,0,1,1158
2020-08-20,1,894,104,87.66,0,0,1004
2020-08-21,1,858,119,85.63,0,0,1036
2020-08-22,1,893,148,101.94,1,0,1220
2020-08-23,1,907,135,87.8,1,0,1150
2020-08-24,1,883,126,97.12,0,0,976
2020-08-25,1,916,114,88.0,0,0,906
2020-08-26,1,902,92,92.62,0,0,933
2020-08-27,1,908,143,84.67,0,0,1085
2020-08-28,1,939,74,104.05,0,1,1096
2020-08-29,1,898,80,93.14,1,0,989
2020-08-30,1,861,87,93.93,1,0,945
2020-08-31,1,902,116,87.24,0,0,1031
2020-09-01,1,930,94,96.12,0,0,921
2020-09-02,1,916,94,101.5,0,0,923
2020-09-03,1,882,133,92.76,0,0,983
2020-09-04,1,939,87,92.67,0,0,904
2020-09-05,1,920,117,90.85,1,0,1189
2020-09-06,1,949,141,109.57,1,0,1251
2020-09-07,1,931,112,94.41,0,0,983
2020-09-08,1,941,116,94.34,0,0,986
2020-09-09,1,901,136,77.56,0,0,1037
2020-09-10,1,926,106,91.09,0,0,969
2020-09-11,1,862,91,90.16,0,0,841
2020-09-12,1,872,103,84.34,1,0,1117
2020-09-13,1,915,88,88.99,1,0,1039
2020-09-14,1,893,119,95.86,0,0,930
2020-09-15,1,916,113,103.41,0,0,929
2020-09-16,1,896,135,93.32,0,0,934
2020-09-17,1,919,85,95.05,0,0,1051
2020-09-18,1,879,140,89.29,0,0,991
2020-09-19,1,867,81,100.4,1,0,1020
2020-09-20,1,916,146,99.1,1,0,1176
2020-09-21,1,937,126,88.01,0,0,1087
2020-09-22,1,894,135,93.28,0,0,918
2020-09-23,1,896,117,102.17,0,1,1200
2020-09-24,1,893,147,101.04,0,0,972
2020-09-25,1,862,87,99.3,0,0,781
2020-09-26,1,883,114,95.8,1,0,1080
2020-09-27,1,936,102,95.67,1,0,1124
2020-09-28,1,875,85,100.05,0,0,854
2020-09-29,1,918,139,93.57,0,0,1057
2020-09-30,1,857,74,94.5,0,0,703
2020-10-01,1,886,100,92.73,0,0,960
2020-10-02,1,892,94,95.74,0,0,982
2020-10-03,1,886,70,91.76,1,0,941
2020-10-04,1,853,98,94.81,1,0,1040
2020-10-05,1,885,122,83.22,0,0,984
2020-10-06,1,890,120,88.08,0,0,1054
2020-10-07,1,925,89,96.14,0,0,909
2020-10-08,1,917,82,99.47,0,0,1003
2020-10-09,1,873,112,103.67,0,0,939
2020-10-10,1,882,112,94.68,1,0,1034
2020-10-11,1,914,80,90.5,1,0,1056
2020-10-12,1,910,115,106.83,0,1,1178
2020-10-13,1,923,121,95.23,0,0,1042
2020-10-14,1,927,95,86.81,0,0,979
2020-10-15,1,839,149,105.36,0,0,990
2020-10-16,1,958,144,102.34,0,0,1033
2020-10-17,1,861,114,99.91,1,0,953
2020-10-18,1,849,152,91.44,1,0,1127
2020-10-19,1,898,99,89.13,0,1,1162
2020-10-20,1,898,107,104.08,0,1,1229
2020-10-21,1,900,143,93.22,0,0,1028
2020-10-22,1,868,70,84.9,0,0,829
2020-10-23,1,906,73,104.0,0,1,1141
2020-10-24,1,884,152,83.92,1,0,1228
2020-10-25,1,884,97,88.45,1,0,1079
2020-10-26,1,904,86,106.84,0,0,846
2020-10-27,1,900,91,86.4,0,0,952
2020-10-28,1,918,140,90.76,0,0,1106
2020-10-29,1,824,113,89.1,0,0,835
2020-10-30,1,900,111,99.09,0,0,979
2020-10-31,1,911,84,90.95,1,0,1042
2020-11-01,1,892,151,93.68,1,0,1160
2020-11-02,1,907,157,96.96,0,0,1135
2020-11-03,1,879,124,97.8,0,0,1047
2020-11-04,1,908,118,93.6,0,0,1001
2020-11-05,1,876,128,103.4,0,1,1204
2020-11-06,1,924,152,87.7,0,0,1085
2020-11-07,1,944,88,101.18,1,0,1071
2020-11-08,1,847,136,93.61,1,0,1097
2020-11-09,1,860,146,95.94,0,0,1059
2020-11-10,1,884,79,79.11,0,0,990
2020-11-11,1,969,92,85.17,0,0,1031
2020-11-12,1,869,129,90.26,0,0,996
2020-11-13,1,909,153,92.18,0,0,1149
2020-11-14,1,878,114,98.17,1,0,1081
2020-11-15,1,900,114,98.72,1,0,1151
2020-11-16,1,937,144,89.62,0,1,1224
2020-11-17,1,930,112,108.84,0,0,981
2020-11-18,1,904,88,105.27,0,0,834
2020-11-19,1,894,107,91.7,0,0,1074
2020-11-20,1,923,129,97.39,0,0,993
2020-11-21,1,889,75,93.53,1,0,968
2020-11-22,1,908,87,84.01,1,0,1023
2020-11-23,1,846,151,107.58,0,0,1066
2020-11-24,1,887,75,91.43,0,0,898
2020-11-25,1,901,114,95.37,0,0,915
2020-11-26,1,871,110,105.86,0,0,858
2020-11-27,1,964,75,93.79,0,0,989
2020-11-28,1,904,157,96.4,1,0,1155
2020-11-29,1,932,88,100.62,1,0,1086
2020-11-30,1,871,103,90.04,0,0,883
2020-12-01,1,896,90,107.07,0,0,846
2020-12-02,1,911,129,86.07,0,0,1044
2020-12-03,1,944,150,88.32,0,0,1060
2020-12-04,1,874,82,102.56,0,0,941
2020-12-05,1,876,80,92.65,1,0,1009
2020-12-06,1,951,143,107.3,1,0,1196
2020-12-07,1,931,109,97.85,0,0,1012
2020-12-08,1,867,158,100.2,0,0,1018
2020-12-09,1,890,139,106.56,0,1,1155
2020-12-10,1,894,155,101.21,0,0,981
2020-12-11,1,930,137,95.66,0,0,1064
2020-12-12,1,948,76,97.42,1,0,1028
2020-12-13,1,942,152,96.09,1,0,1183
2020-12-14,1,951,94,97.45,0,0,1020
2020-12-15,1,915,115,92.63,0,0,998
2020-12-16,1,852,107,100.94,0,0,883
2020-12-17,1,863,140,100.68,0,0,956
2020-12-18,1,869,72,88.14,0,0,921
2020-12-19,1,873,113,102.15,1,0,1061
2020-12-20,1,903,106,87.66,1,0,1188
2020-12-21,1,858,116,97.27,0,0,962
2020-12-22,1,884,86,89.13,0,0,992
2020-12-23,1,913,148,88.52,0,0,1016
2020-12-24,1,876,157,94.16,0,0,1064
2020-12-25,1,897,151,87.28,0,0,1073
2020-12-26,1,893,77,88.17,1,0,1035
2020-12-27,1,895,153,95.53,1,0,1232
2020-12-28,1,898,112,97.98,0,0,1028
2020-12-29,1,885,75,82.89,0,0,917
2020-12-30,1,876,111,90.22,0,0,1095
2020-12-31,1,925,124,97.87,0,0,1060
2021-01-01,1,861,70,89.46,0,0,905
2021-01-02,1,877,97,103.57,1,0,961
2021-01-03,1,823,157,93.45,1,0,1097
2021-01-04,1,932,108,90.85,0,0,913
2021-01-05,1,886,127,94.43,0,0,1000
2021-01-06,1,939,118,97.02,0,0,1041
2021-01-07,1,971,120,86.47,0,0,1055
2021-01-08,1,883,126,93.24,0,0,930
2021-01-09,1,973,134,82.55,1,0,1232
2021-01-10,1,922,158,88.74,1,0,1166
2021-01-11,1,869,85,105.26,0,0,872
2021-01-12,1,902,143,104.42,0,1,1234
2021-01-13,1,925,148,95.32,0,0,1090
2021-01-14,1,902,150,89.4,0,0,1098
2021-01-15,1,853,127,89.04,0,0,994
2021-01-16,1,893,124,92.7,1,0,1115
2021-01-17,1,912,156,92.6,1,0,1218
2021-01-18,1,866,98,98.74,0,0,978
2021-01-19,1,955,151,96.67,0,0,1155
2021-01-20,1,866,79,98.24,0,0,887
2021-01-21,1,907,143,89.19,0,0,1043
2021-01-22,1,874,97,104.64,0,0,919
2021-01-23,1,894,156,93.03,1,0,1226
2021-01-24,1,878,117,97.7,1,0,1120
2021-01-25,1,877,86,92.29,0,0,871
2021-01-26,1,956,137,99.32,0,0,1051
2021-01-27,1,897,90,98.98,0,0,888
2021-01-28,1,952,153,97.21,0,0,1142
2021-01-29,1,902,151,90.56,0,0,1127
2021-01-30,1,899,96,94.13,1,0,1052
2021-01-31,1,880,95,94.14,1,0,1088
2021-02-01,1,932,145,84.14,0,0,1119
2021-02-02,1,930,121,92.64,0,0,1083
2021-02-03,1,893,123,91.6,0,0,1004
2021-02-04,1,899,98,91.67,0,0,1054
2021-02-05,1,874,95,88.15,0,0,964
2021-02-06,1,905,121,86.01,1,0,1133
2021-02-07,1,904,159,91.32,1,0,1251
2021-02-08,1,896,97,88.78,0,0,949
2021-02-09,1,936,150,86.7,0,1,1246
2021-02-10,1,920,81,99.03,0,0,1009
2021-02-11,1,902,75,97.41,0,0,897
2021-02-12,1,872,120,97.17,0,0,1020
2021-02-13,1,889,117,97.75,1,0,1077
2021-02-14,1,905,122,98.23,1,0,1158
2021-02-15,1,957,141,98.78,0,0,996
2021-02-16,1,904,107,100.39,0,0,913
2021-02-17,1,932,131,91.35,0,1,1275
2021-02-18,1,912,154,98.28,0,1,1229
2021-02-19,1,872,75,95.46,0,0,885
2021-02-20,1,882,77,93.5,1,0,1140
2021-02-21,1,852,105,91.45,1,0,1082
2021-02-22,1,864,90,84.86,0,0,893
2021-02-23,1,924,95,85.91,0,0,945
2021-02-24,1,906,75,98.58,0,0,896
2021-02-25,1,901,108,109.34,0,0,971
2021-02-26,1,891,121,90.71,0,1,1166
2021-02-27,1,861,156,92.35,1,0,1220
2021-02-28,1,893,102,92.11,1,0,1113
2021-03-01,1,912,157,102.74,0,0,1007
2021-03-02,1,911,102,96.12,0,0,1023
2021-03-03,1,873,88,90.63,0,0,1020
2021-03-04,1,870,77,93.97,0,0,839
2021-03-05,1,938,72,93.9,0,0,919
2021-03-06,1,919,155,94.37,1,0,1227
2021-03-07,1,909,92,92.51,1,0,1121
2021-03-08,1,922,143,96.97,0,0,1104
2021-03-09,1,926,76,94.5,0,0,996
2021-03-10,1,874,134,98.43,0,0,959
2021-03-11,1,936,109,94.92,0,0,1017
2021-03-12,1,912,123,79.66,0,0,1045
2021-03-13,1,890,127,93.61,1,0,1057
2021-03-14,1,813,141,102.41,1,0,1009
2021-03-15,1,914,79,86.41,0,0,914
2021-03-16,1,914,136,102.27,0,0,1007
2021-03-17,1,893,147,107.36,0,0,1054
2021-03-18,1,877,145,89.96,0,0,1069
2021-03-19,1,909,157,90.25,0,0,1104
2021-03-20,1,849,91,105.11,1,0,1043
2021-03-21,1,925,100,95.72,1,0,1098
2021-03-22,1,909,159,94.36,0,0,1142
2021-03-23,1,851,99,85.89,0,0,788
2021-03-24,1,922,125,95.52,0,0,991
2021-03-25,1,883,90,91.73,0,0,971
2021-03-26,1,903,131,89.29,0,0,1000
2021-03-27,1,901,135,93.82,1,0,1116
2021-03-28,1,920,129,105.88,1,0,1122
2021-03-29,1,823,99,95.67,0,0,896
2021-03-30,1,961,130,94.41,0,0,1023
2021-03-31,1,896,131,89.18,0,0,1031
2021-04-01,1,929,70,100.36,0,0,905
2021-04-02,1,979,94,95.4,0,0,992
2021-04-03,1,909,134,89.09,1,0,1114
2021-04-04,1,848,124,105.14,1,0,1039
2021-04-05,1,887,139,105.94,0,0,994
2021-04-06,1,905,116,93.08,0,0,998
2021-04-07,1,905,140,97.51,0,0,1022
2021-04-08,1,881,142,110.07,0,0,997
2021-04-09,1,891,151,96.59,0,0,1015
2021-04-10,1,928,78,85.62,1,0,1016
2021-04-11,1,920,145,83.95,1,0,1248
2021-04-12,1,871,131,91.66,0,0,974
2021-04-13,1,941,108,96.35,0,0,989
2021-04-14,1,854,105,96.3,0,0,948
2021-04-15,1,978,120,92.71,0,0,1106
2021-04-16,1,919,147,83.67,0,0,1057
2021-04-17,1,921,126,85.56,1,0,1103
2021-04-18,1,908,148,104.13,1,0,1171
2021-04-19,1,843,103,101.96,0,0,944
2021-04-20,1,932,147,98.05,0,0,1057
2021-04-21,1,847,120,96.07,0,0,965
2021-04-22,1,853,73,99.89,0,0,958
2021-04-23,1,875,78,99.8,0,0,928
2021-04-24,1,921,109,91.22,1,0,1158
2021-04-25,1,937,115,89.86,1,0,1145
2021-04-26,1,887,71,92.62,0,0,881
2021-04-27,1,897,129,100.62,0,0,974
2021-04-28,1,867,143,101.5,0,0,1080
2021-04-29,1,903,74,93.8,0,0,821
2021-04-30,1,835,136,105.64,0,0,967
2021-05-01,1,915,101,89.36,1,0,1074
2021-05-02,1,940,114,84.18,1,0,1185
2021-05-03,1,913,155,98.9,0,0,1103
2021-05-04,1,898,102,104.57,0,1,1145
2021-05-05,1,906,133,90.97,0,1,1246
2021-05-06,1,909,123,92.0,0,0,1038
2021-05-07,1,915,138,87.72,0,0,1102
2021-05-08,1,912,127,91.0,1,0,1159
2021-05-09,1,935,122,102.01,1,0,1125
2021-05-10,1,897,120,89.58,0,0,1049
2021-05-11,1,848,127,104.94,0,0,999
2021-05-12,1,903,134,96.64,0,0,995
2021-05-13,1,824,153,99.56,0,0,1021
2021-05-14,1,939,138,92.76,0,0,1168
2021-05-15,1,916,139,99.05,1,0,1157
2021-05-16,1,886,95,88.6,1,0,1118
2021-05-17,1,941,121,95.61,0,0,1015
2021-05-18,1,942,158,88.54,0,0,1135
2021-05-19,1,854,78,93.72,0,0,928
2021-05-20,1,839,106,92.03,0,0,888
2021-05-21,1,880,142,102.61,0,0,1024
2021-05-22,1,889,111,99.03,1,0,1098
2021-05-23,1,849,70,100.1,1,0,979
2021-05-24,1,912,127,100.89,0,0,932
2021-05-25,1,914,153,98.83,0,0,1094
2021-05-26,1,921,72,95.47,0,0,898
2021-05-27,1,874,134,100.18,0,0,991
2021-05-28,1,935,80,96.03,0,0,996
2021-05-29,1,881,145,94.05,1,0,1212
2021-05-30,1,876,140,99.14,1,0,1140
2021-05-31,1,872,129,95.56,0,0,917
2021-06-01,1,863,120,103.15,0,0,930
2021-06-02,1,877,91,103.08,0,0,841
2021-06-03,1,908,129,93.44,0,1,1163
2021-06-04,1,918,83,98.0,0,0,893
2021-06-05,1,892,151,96.3,1,0,1154
2021-06-06,1,856,150,84.07,1,0,1120
2021-06-07,1,881,87,92.13,0,0,1031
2021-06-08,1,913,111,89.25,0,0,1044
2021-06-09,1,870,131,99.2,0,0,922
2021-06-10,1,952,121,94.08,0,0,1015
2021-06-11,1,928,145,91.42,0,0,1065
2021-06-12,1,913,72,93.8,1,0,995
2021-06-13,1,916,110,92.97,1,0,1107
2021-06-14,1,897,138,90.19,0,0,984
2021-06-15,1,846,99,92.24,0,0,851
2021-06-16,1,896,93,94.95,0,0,947
2021-06-17,1,879,135,93.7,0,0,1055
2021-06-18,1,942,113,93.19,0,0,1032
2021-06-19,1,872,77,89.75,1,0,1068
2021-06-20,1,896,95,96.98,1,0,1067
2021-06-21,1,897,102,100.0,0,0,993
2021-06-22,1,889,81,97.14,0,0,968
2021-06-23,1,940,148,106.02,0,1,1350
2021-06-24,1,951,99,86.32,0,0,1016
2021-06-25,1,953,71,88.61,0,0,953
2021-06-26,1,912,141,98.82,1,0,1246
2021-06-27,1,901,75,99.13,1,0,996
2021-06-28,1,958,119,94.39,0,0,1101
2021-06-29,1,894,121,93.5,0,0,990
2021-06-30,1,917,128,98.35,0,0,894
2021-07-01,1,883,80,97.88,0,0,843
2021-07-02,1,892,106,95.13,0,0,913
2021-07-03,1,894,84,90.95,1,0,1008
2021-07-04,1,894,156,87.37,1,1,1332
2021-07-05,1,891,87,96.87,0,0,875
2021-07-06,1,904,139,98.46,0,0,1027
2021-07-07,1,934,72,102.26,0,0,979
2021-07-08,1,963,78,97.46,0,0,990
2021-07-09,1,915,108,97.29,0,0,980
2021-07-10,1,917,71,95.23,1,0,1022
2021-07-11,1,847,130,82.8,1,1,1408
2021-07-12,1,915,136,94.47,0,0,1124
2021-07-13,1,903,104,88.5,0,0,996
2021-07-14,1,913,72,99.61,0,0,876
2021-07-15,1,906,157,98.76,0,0,1091
2021-07-16,1,926,108,101.62,0,0,976
2021-07-17,1,877,84,97.62,1,0,1024
2021-07-18,1,892,118,99.03,1,0,1118
2021-07-19,1,920,159,92.53,0,1,1210
2021-07-20,1,900,86,103.16,0,0,918
2021-07-21,1,901,122,109.88,0,0,1023
2021-07-22,1,909,87,96.67,0,0,952
2021-07-23,1,858,94,98.81,0,0,1017
2021-07-24,1,919,149,89.69,1,0,1176
2021-07-25,1,880,90,93.58,1,0,1015
2021-07-26,1,928,122,90.57,0,0,1068
2021-07-27,1,899,148,98.96,0,0,1006
2021-07-28,1,886,100,97.75,0,0,916
2021-07-29,1,955,127,94.83,0,0,1000
2021-07-30,1,904,133,101.04,0,0,1082
2021-07-31,1,929,118,101.59,1,0,1113
2021-08-01,1,926,106,92.19,1,0,1081
2021-08-02,1,937,92,99.11,0,1,1165
2021-08-03,1,917,119,96.93,0,0,985
2021-08-04,1,924,94,107.12,0,0,954
2021-08-05,1,923,119,93.34,0,0,1034
2021-08-06,1,838,104,86.53,0,1,1104
2021-08-07,1,868,112,91.79,1,1,1281
2021-08-08,1,886,135,96.11,1,1,1381
2021-08-09,1,880,75,90.91,0,0,942
2021-08-10,1,901,104,95.32,0,0,1014
2021-08-11,1,893,122,99.25,0,0,1004
2021-08-12,1,891,132,92.41,0,0,1035
2021-08-13,1,891,131,89.59,0,0,1048
2021-08-14,1,892,97,95.29,1,0,951
2021-08-15,1,946,156,88.92,1,0,1152
2021-08-16,1,895,117,104.98,0,0,986
2021-08-17,1,888,148,100.74,0,0,1039
2021-08-18,1,943,154,107.87,0,0,1133
2021-08-19,1,902,117,94.0,0,0,926
2021-08-20,1,957,71,100.9,0,0,877
2021-08-21,1,911,129,105.49,1,0,1182
2021-08-22,1,921,70,95.25,1,0,1108
2021-08-23,1,852,126,93.83,0,0,1016
2021-08-24,1,922,115,101.06,0,0,939
2021-08-25,1,868,118,90.64,0,0,826
2021-08-26,1,904,102,101.52,0,0,971
2021-08-27,1,909,146,96.72,0,0,1048
2021-08-28,1,849,134,96.16,1,1,1412
2021-08-29,1,899,80,87.63,1,0,1103
2021-08-30,1,895,108,96.88,0,1,1254
2021-08-31,1,916,99,103.79,0,0,934
2021-09-01,1,847,121,101.96,0,0,961
2021-09-02,1,928,81,104.59,0,0,969
2021-09-03,1,899,158,88.91,0,0,1048
2021-09-04,1,913,96,108.66,1,0,1000
2021-09-05,1,960,92,96.23,1,1,1356
2021-09-06,1,919,97,96.39,0,0,1013
2021-09-07,1,924,131,95.38,0,0,1130
2021-09-08,1,882,102,93.98,0,0,904
2021-09-09,1,943,133,101.73,0,0,1047
2021-09-10,1,884,122,87.7,0,0,940
2021-09-11,1,873,148,91.57,1,0,1124
2021-09-12,1,840,75,95.86,1,0,977
2021-09-13,1,871,159,90.37,0,0,1097
2021-09-14,1,907,139,90.15,0,0,1048
2021-09-15,1,921,115,95.51,0,0,954
2021-09-16,1,843,103,92.6,0,0,893
2021-09-17,1,842,76,98.76,0,0,832
2021-09-18,1,881,128,99.23,1,0,1125
2021-09-19,1,967,128,90.4,1,1,1410
2021-09-20,1,915,131,103.43,0,0,1009
2021-09-21,1,910,109,104.78,0,0,983
2021-09-22,1,935,117,98.87,0,0,1020
2021-09-23,1,863,124,96.02,0,0,948
2021-09-24,1,850,140,99.13,0,1,1147
2021-09-25,1,889,92,95.9,1,1,1254
2021-09-26,1,905,84,103.09,1,0,1073
2021-09-27,1,890,108,98.43,0,0,956
2021-09-28,1,842,98,99.79,0,0,829
2021-09-29,1,881,130,95.34,0,0,1020
2021-09-30,1,924,87,95.82,0,0,1100
2021-10-01,1,926,136,83.74,0,0,1064
2021-10-02,1,867,155,89.05,1,0,1135
2021-10-03,1,925,158,82.64,1,0,1291
2021-10-04,1,920,115,97.65,0,0,950
2021-10-05,1,916,158,101.24,0,0,982
2021-10-06,1,833,82,77.7,0,0,884
2021-10-07,1,900,132,83.92,0,0,1016
2021-10-08,1,910,154,94.27,0,0,1121
2021-10-09,1,947,139,88.84,1,0,1214
2021-10-10,1,819,106,96.18,1,0,968
2021-10-11,1,873,159,91.92,0,0,993
2021-10-12,1,933,134,102.09,0,0,1079
2021-10-13,1,897,108,98.19,0,0,1057
2021-10-14,1,909,100,94.54,0,0,929
2021-10-15,1,920,100,99.51,0,0,1003
2021-10-16,1,918,107,100.39,1,0,1053
2021-10-17,1,896,157,92.59,1,0,1231
2021-10-18,1,932,70,97.61,0,0,1009
2021-10-19,1,924,81,92.25,0,0,937
2021-10-20,1,908,138,101.55,0,0,1004
2021-10-21,1,940,144,98.45,0,0,1062
2021-10-22,1,929,79,98.66,0,0,835
2021-10-23,1,922,101,96.66,1,0,1166
2021-10-24,1,891,140,85.89,1,0,1116
2021-10-25,1,888,109,107.08,0,0,973
2021-10-26,1,895,108,92.42,0,0,955
2021-10-27,1,944,70,90.45,0,0,899
2021-10-28,1,888,155,95.47,0,0,1030
2021-10-29,1,867,151,93.92,0,0,1096
2021-10-30,1,860,127,88.26,1,0,1092
2021-10-31,1,896,154,96.19,1,0,1179
2021-11-01,1,884,133,91.52,0,0,1029
2021-11-02,1,882,103,102.35,0,1,1125
2021-11-03,1,943,127,100.47,0,0,1012
2021-11-04,1,911,155,97.02,0,0,1121
2021-11-05,1,900,70,88.67,0,0,919
2021-11-06,1,931,103,98.68,1,0,1127
2021-11-07,1,858,134,91.76,1,0,1153
2021-11-08,1,909,82,92.78,0,0,917
2021-11-09,1,924,150,103.77,0,0,1077
2021-11-10,1,837,99,101.43,0,0,846
2021-11-11,1,961,123,90.92,0,0,1071
2021-11-12,1,841,71,99.52,0,0,874
2021-11-13,1,953,113,93.01,1,0,1211
2021-11-14,1,869,112,103.11,1,0,982
2021-11-15,1,893,130,87.02,0,0,913
2021-11-16,1,913,120,104.29,0,0,950
2021-11-17,1,941,91,91.23,0,0,995
2021-11-18,1,871,158,98.87,0,0,993
2021-11-19,1,888,154,89.89,0,0,1061
2021-11-20,1,927,123,87.0,1,0,1157
2021-11-21,1,858,79,91.19,1,0,946
2021-11-22,1,958,98,95.86,0,0,1116
2021-11-23,1,939,88,86.26,0,0,964
2021-11-24,1,931,86,90.94,0,0,1029
2021-11-25,1,925,144,96.25,0,0,1098
2021-11-26,1,908,121,93.94,0,0,1018
2021-11-27,1,922,146,105.23,1,1,1320
2021-11-28,1,968,157,87.59,1,0,1272
2021-11-29,1,885,155,94.93,0,0,1131
2021-11-30,1,877,131,98.9,0,0,972
2021-12-01,1,854,77,93.98,0,1,1148
2021-12-02,1,905,118,88.42,0,0,1098
2021-12-03,1,936,92,86.76,0,0,1038
2021-12-04,1,909,115,86.53,1,0,1122
2021-12-05,1,934,131,89.98,1,0,1154
2021-12-06,1,889,141,95.99,0,1,1157
2021-12-07,1,878,130,91.97,0,0,1058
2021-12-08,1,951,151,95.81,0,0,1145
2021-12-09,1,892,126,98.03,0,0,1028
2021-12-10,1,879,106,96.8,0,0,911
2021-12-11,1,848,154,95.12,1,0,1063
2021-12-12,1,930,120,89.78,1,0,1210
2021-12-13,1,880,79,88.67,0,0,887
2021-12-14,1,893,90,92.51,0,0,966
2021-12-15,1,930,118,93.96,0,0,1056
2021-12-16,1,901,88,91.83,0,0,983
2021-12-17,1,894,70,91.25,0,0,934
2021-12-18,1,898,93,91.99,1,1,1180
2021-12-19,1,890,156,95.85,1,0,1173
2021-12-20,1,942,134,95.04,0,0,1027
2021-12-21,1,901,82,91.51,0,1,1052
2021-12-22,1,900,84,102.12,0,1,1191
2021-12-23,1,915,151,94.53,0,0,1065
2021-12-24,1,904,79,94.12,0,0,822
2021-12-25,1,872,112,93.54,1,0,1066
2021-12-26,1,927,132,98.96,1,0,1250
2021-12-27,1,846,102,90.29,0,0,922
2021-12-28,1,907,159,94.49,0,0,1091
2021-12-29,1,863,104,100.17,0,0,957
2021-12-30,1,902,75,95.91,0,0,923
2021-12-31,1,945,154,87.72,0,0,1157
2022-01-01,1,909,142,78.0,1,0,1263
2022-01-02,1,912,142,103.69,1,0,1207
2022-01-03,1,933,82,90.1,0,0,1008
2022-01-04,1,875,114,90.42,0,0,953
2022-01-05,1,877,137,103.31,0,0,973
2022-01-06,1,952,95,95.23,0,0,879
2022-01-07,1,905,72,99.29,0,0,929
2022-01-08,1,851,79,89.29,1,0,977
2022-01-09,1,892,152,77.86,1,0,1177
2022-01-10,1,938,109,91.79,0,0,980
2022-01-11,1,878,148,95.16,0,0,1017
2022-01-12,1,847,149,94.37,0,0,1034
2022-01-13,1,919,72,93.27,0,0,965
2022-01-14,1,883,93,95.38,0,0,910
2022-01-15,1,938,73,94.2,1,0,1069
2022-01-16,1,929,131,93.29,1,0,1203
2022-01-17,1,850,100,84.72,0,0,877
2022-01-18,1,862,138,81.75,0,0,1003
2022-01-19,1,926,82,90.15,0,0,1049
2022-01-20,1,970,99,87.53,0,0,1062
2022-01-21,1,901,134,95.33,0,0,1053
2022-01-22,1,913,98,94.73,1,0,1025
2022-01-23,1,935,119,91.8,1,0,1165
2022-01-24,1,897,89,83.57,0,0,962
2022-01-25,1,874,130,85.65,0,0,1147
2022-01-26,1,908,81,87.91,0,0,974
2022-01-27,1,954,115,95.18,0,0,1076
2022-01-28,1,919,123,95.18,0,0,964
2022-01-29,1,917,91,93.02,1,0,994
2022-01-30,1,967,150,96.34,1,0,1215
2022-01-31,1,937,112,92.54,0,0,1113
2022-02-01,1,858,130,111.22,0,0,939
2022-02-02,1,861,146,91.07,0,0,930
2022-02-03,1,918,78,104.35,0,0,832
2022-02-04,1,882,144,96.63,0,0,1083
2022-02-05,1,905,100,102.81,1,1,1226
2022-02-06,1,913,119,88.38,1,1,1379
2022-02-07,1,870,128,110.94,0,0,966
2022-02-08,1,885,90,85.28,0,0,919
2022-02-09,1,921,101,89.42,0,0,958
2022-02-10,1,907,120,86.71,0,0,927
2022-02-11,1,872,133,89.15,0,0,1039
2022-02-12,1,951,98,94.05,1,1,1336
2022-02-13,1,869,92,98.44,1,0,1048
2022-02-14,1,911,107,94.39,0,0,1031
2022-02-15,1,937,130,86.13,0,0,1151
2022-02-16,1,915,81,95.78,0,1,1178
2022-02-17,1,920,115,95.23,0,0,1061
2022-02-18,1,888,128,93.68,0,0,1004
2022-02-19,1,959,138,79.62,1,0,1230
2022-02-20,1,911,125,91.79,1,0,1104
2022-02-21,1,935,73,94.31,0,0,966
2022-02-22,1,879,73,98.86,0,0,880
2022-02-23,1,911,114,91.65,0,0,969
2022-02-24,1,886,72,99.48,0,0,846
2022-02-25,1,937,93,99.1,0,0,1018
2022-02-26,1,902,91,101.63,1,0,1032
2022-02-27,1,935,111,91.39,1,0,1198
2022-02-28,1,898,139,92.39,0,0,1109
2022-03-01,1,894,151,89.77,0,0,1072
2022-03-02,1,903,96,90.12,0,0,1065
2022-03-03,1,922,140,100.11,0,0,1113
2022-03-04,1,920,83,99.12,0,0,829
2022-03-05,1,893,88,108.83,1,0,1015
2022-03-06,1,876,77,106.95,1,0,1009
2022-03-07,1,922,74,98.97,0,0,917
2022-03-08,1,929,151,100.63,0,0,1018
2022-03-09,1,943,149,96.41,0,0,1107
2022-03-10,1,893,101,98.84,0,0,929
2022-03-11,1,982,133,101.84,0,0,1053
2022-03-12,1,903,102,96.52,1,0,1059
2022-03-13,1,909,108,100.43,1,0,1087
2022-03-14,1,887,146,100.67,0,0,1034
2022-03-15,1,861,156,98.01,0,0,981
2022-03-16,1,925,77,96.01,0,0,982
2022-03-17,1,922,76,93.33,0,0,1036
2022-03-18,1,914,88,101.8,0,0,876
2022-03-19,1,943,116,102.1,1,0,1107
2022-03-20,1,883,98,104.23,1,0,1066
2022-03-21,1,900,84,96.78,0,0,861
2022-03-22,1,936,109,89.99,0,0,1073
2022-03-23,1,862,84,98.46,0,0,806
2022-03-24,1,915,146,93.28,0,0,1091
2022-03-25,1,900,73,95.33,0,1,1079
